prov_identifier,lat_prov,long_prov,elev_prov,MAT_prov,MSP100_prov,spring_event,fall_event,lat_garden,long_garden,elev_garden,year,MAT_garden,MSP100_garden,prov_continent,garden_continent,prov_garden_continent,species,species_type,garden_identifier,label,percentage,sd,distance_from_garden,distance_from_garden_min,spring_event_closest_prov,spring_event_difference
prov15,34.623,-106.4,2366,8.6,6.38,165,NA,35.16,-111.73,2200,2019,7.866666667,4.716666667,North America,North America,same,Pinus ponderosa,gymnosperm,Q,NG PINUPO Dixit et al 2020,64.00548827,4.789035245,0.537,0.022,165.9,0.9
prov16,35.809,-106.589,2436,6.8,5.71,163.2,NA,35.16,-111.73,2200,2019,7.866666667,4.716666667,North America,North America,same,Pinus ponderosa,gymnosperm,Q,NG PINUPO Dixit et al 2020,85.12542174,4.390991766,0.649,0.022,165.9,2.7
prov17,35.55,-105.533,2500,8.8,5.26,163.1,NA,35.16,-111.73,2200,2019,7.866666667,4.716666667,North America,North America,same,Pinus ponderosa,gymnosperm,Q,NG PINUPO Dixit et al 2020,86.2480158,4.396197025,0.39,0.022,165.9,2.8
prov18,35.99,-105.794,2560,6.3,4.7,165.1,NA,35.16,-111.73,2200,2019,7.866666667,4.716666667,North America,North America,same,Pinus ponderosa,gymnosperm,Q,NG PINUPO Dixit et al 2020,86.11823773,4.291538195,0.83,0.022,165.9,0.8
prov19,34.006,-107.215,2565,8.9,5.12,169.4,NA,35.16,-111.73,2200,2019,7.866666667,4.716666667,North America,North America,same,Pinus ponderosa,gymnosperm,Q,NG PINUPO Dixit et al 2020,80.90360358,4.519107983,1.154,0.022,165.9,-3.5
prov20,34.126,-109.535,2760,5.7,6.71,168.1,NA,35.16,-111.73,2200,2019,7.866666667,4.716666667,North America,North America,same,Pinus ponderosa,gymnosperm,Q,NG PINUPO Dixit et al 2020,78.25582626,4.091870008,1.034,0.022,165.9,-2.2
prov21,35.266,-107.633,2814,6.1,7.22,168.9,NA,35.16,-111.73,2200,2019,7.866666667,4.716666667,North America,North America,same,Pinus ponderosa,gymnosperm,Q,NG PINUPO Dixit et al 2020,69.12611723,4.405279778,0.106,0.022,165.9,-3
prov1,49.25,-117.1666667,840,4.9,NA,71.5,NA,48.48333333,-123.4,20,1998,10.2,NA,North America,North America,same,Betula papyrifera,angiosperm,R,NA BETUPA Hawkins & Dhar 2012 R,,4.962860542,0.76666667,0.76666667,71.5,0
prov2,49.63333333,-116.05,990,4.3,NA,73.786,NA,48.48333333,-123.4,20,1998,10.2,NA,North America,North America,same,Betula papyrifera,angiosperm,R,NA BETUPA Hawkins & Dhar 2012 R,,5.348975063,1.15,0.76666667,71.5,-2.286
prov3,50.06666667,-117.3833333,915,5,NA,74.071,NA,48.48333333,-123.4,20,1998,10.2,NA,North America,North America,same,Betula papyrifera,angiosperm,R,NA BETUPA Hawkins & Dhar 2012 R,,5.217706992,1.58333334,0.76666667,71.5,-2.571
prov4,51.36666667,-118.3,990,3.5,NA,78.357,NA,48.48333333,-123.4,20,1998,10.2,NA,North America,North America,same,Betula papyrifera,angiosperm,R,NA BETUPA Hawkins & Dhar 2012 R,,5.641148654,2.88333334,0.76666667,71.5,-6.857
prov5,50.56666667,-118.8333333,850,5.1,NA,81.5,NA,48.48333333,-123.4,20,1998,10.2,NA,North America,North America,same,Betula papyrifera,angiosperm,R,NA BETUPA Hawkins & Dhar 2012 R,,5.411173069,2.08333334,0.76666667,71.5,-10
prov6,50.76666667,-119.5333333,600,5.8,NA,74.071,NA,48.48333333,-123.4,20,1998,10.2,NA,North America,North America,same,Betula papyrifera,angiosperm,R,NA BETUPA Hawkins & Dhar 2012 R,,5.526515823,2.28333334,0.76666667,71.5,-2.571
prov7,50.81666667,-119.75,1250,3.8,NA,76.929,NA,48.48333333,-123.4,20,1998,10.2,NA,North America,North America,same,Betula papyrifera,angiosperm,R,NA BETUPA Hawkins & Dhar 2012 R,,5.486133567,2.33333334,0.76666667,71.5,-5.429
prov8,52.51666667,-122.4,760,4.7,NA,80.643,NA,48.48333333,-123.4,20,1998,10.2,NA,North America,North America,same,Betula papyrifera,angiosperm,R,NA BETUPA Hawkins & Dhar 2012 R,,6.189762555,4.03333334,0.76666667,71.5,-9.143
prov9,52.51666667,-121.5166667,830,3.8,NA,77.786,NA,48.48333333,-123.4,20,1998,10.2,NA,North America,North America,same,Betula papyrifera,angiosperm,R,NA BETUPA Hawkins & Dhar 2012 R,,6.023658574,4.03333334,0.76666667,71.5,-6.286
prov10,52.78333333,-122.2333333,760,4,NA,84.071,NA,48.48333333,-123.4,20,1998,10.2,NA,North America,North America,same,Betula papyrifera,angiosperm,R,NA BETUPA Hawkins & Dhar 2012 R,,6.242550454,4.3,0.76666667,71.5,-12.571
prov11,53.78333333,-122.6333333,975,2.9,NA,90.357,NA,48.48333333,-123.4,20,1998,10.2,NA,North America,North America,same,Betula papyrifera,angiosperm,R,NA BETUPA Hawkins & Dhar 2012 R,,6.574093327,5.3,0.76666667,71.5,-18.857
prov12,53.91666667,-122.3666667,915,2.7,NA,88.071,NA,48.48333333,-123.4,20,1998,10.2,NA,North America,North America,same,Betula papyrifera,angiosperm,R,NA BETUPA Hawkins & Dhar 2012 R,,6.62539656,5.43333334,0.76666667,71.5,-16.571
prov13,54.1,-122.35,685,3.4,NA,81.5,NA,48.48333333,-123.4,20,1998,10.2,NA,North America,North America,same,Betula papyrifera,angiosperm,R,NA BETUPA Hawkins & Dhar 2012 R,,6.76489902,5.61666667,0.76666667,71.5,-10
prov14,54.13333333,-121.7833333,760,3.1,NA,79.786,NA,48.48333333,-123.4,20,1998,10.2,NA,North America,North America,same,Betula papyrifera,angiosperm,R,NA BETUPA Hawkins & Dhar 2012 R,,6.902733149,5.65,0.76666667,71.5,-8.286
prov15,54.5,-128.5666667,70,6.5,NA,66.929,NA,48.48333333,-123.4,20,1998,10.2,NA,North America,North America,same,Betula papyrifera,angiosperm,R,NA BETUPA Hawkins & Dhar 2012 R,,4.874249088,6.01666667,0.76666667,71.5,4.571
prov16,54.7,-128.2666667,270,5.9,NA,71.786,NA,48.48333333,-123.4,20,1998,10.2,NA,North America,North America,same,Betula papyrifera,angiosperm,R,NA BETUPA Hawkins & Dhar 2012 R,,5.243393707,6.21666667,0.76666667,71.5,-0.286
prov17,55.13333333,-127.7166667,350,5.5,NA,85.786,NA,48.48333333,-123.4,20,1998,10.2,NA,North America,North America,same,Betula papyrifera,angiosperm,R,NA BETUPA Hawkins & Dhar 2012 R,,5.533374832,6.65,0.76666667,71.5,-14.286
prov18,55.18333333,-127.7833333,480,4.1,NA,92.357,NA,48.48333333,-123.4,20,1998,10.2,NA,North America,North America,same,Betula papyrifera,angiosperm,R,NA BETUPA Hawkins & Dhar 2012 R,,5.503150195,6.7,0.76666667,71.5,-20.857
prov1,49.25,-117.1666667,840,4.9,NA,99.5,NA,50.78333333,-119.4,560,1998,6.2,NA,North America,North America,same,Betula papyrifera,angiosperm,S,NA BETUPA Hawkins & Dhar 2012 S,,4.962860542,1.53333333,0.01666666,94.357,-5.143
prov2,49.63333333,-116.05,990,4.3,NA,104.071,NA,50.78333333,-119.4,560,1998,6.2,NA,North America,North America,same,Betula papyrifera,angiosperm,S,NA BETUPA Hawkins & Dhar 2012 S,,5.348975063,1.15,0.01666666,94.357,-9.714
prov3,50.06666667,-117.3833333,915,5,NA,96.929,NA,50.78333333,-119.4,560,1998,6.2,NA,North America,North America,same,Betula papyrifera,angiosperm,S,NA BETUPA Hawkins & Dhar 2012 S,,5.217706992,0.71666666,0.01666666,94.357,-2.572
prov4,51.36666667,-118.3,990,3.5,NA,108.071,NA,50.78333333,-119.4,560,1998,6.2,NA,North America,North America,same,Betula papyrifera,angiosperm,S,NA BETUPA Hawkins & Dhar 2012 S,,5.641148654,0.58333334,0.01666666,94.357,-13.714
prov5,50.56666667,-118.8333333,850,5.1,NA,101.786,NA,50.78333333,-119.4,560,1998,6.2,NA,North America,North America,same,Betula papyrifera,angiosperm,S,NA BETUPA Hawkins & Dhar 2012 S,,5.411173069,0.21666666,0.01666666,94.357,-7.429
prov6,50.76666667,-119.5333333,600,5.8,NA,94.357,NA,50.78333333,-119.4,560,1998,6.2,NA,North America,North America,same,Betula papyrifera,angiosperm,S,NA BETUPA Hawkins & Dhar 2012 S,,5.526515823,0.01666666,0.01666666,94.357,0
prov7,50.81666667,-119.75,1250,3.8,NA,97.214,NA,50.78333333,-119.4,560,1998,6.2,NA,North America,North America,same,Betula papyrifera,angiosperm,S,NA BETUPA Hawkins & Dhar 2012 S,,5.486133567,0.03333334,0.01666666,94.357,-2.857
prov8,52.51666667,-122.4,760,4.7,NA,111.214,NA,50.78333333,-119.4,560,1998,6.2,NA,North America,North America,same,Betula papyrifera,angiosperm,S,NA BETUPA Hawkins & Dhar 2012 S,,6.189762555,1.73333334,0.01666666,94.357,-16.857
prov9,52.51666667,-121.5166667,830,3.8,NA,105.214,NA,50.78333333,-119.4,560,1998,6.2,NA,North America,North America,same,Betula papyrifera,angiosperm,S,NA BETUPA Hawkins & Dhar 2012 S,,6.023658574,1.73333334,0.01666666,94.357,-10.857
prov10,52.78333333,-122.2333333,760,4,NA,112.071,NA,50.78333333,-119.4,560,1998,6.2,NA,North America,North America,same,Betula papyrifera,angiosperm,S,NA BETUPA Hawkins & Dhar 2012 S,,6.242550454,2,0.01666666,94.357,-17.714
prov11,53.78333333,-122.6333333,975,2.9,NA,108.643,NA,50.78333333,-119.4,560,1998,6.2,NA,North America,North America,same,Betula papyrifera,angiosperm,S,NA BETUPA Hawkins & Dhar 2012 S,,6.574093327,3,0.01666666,94.357,-14.286
prov12,53.91666667,-122.3666667,915,2.7,NA,111.214,NA,50.78333333,-119.4,560,1998,6.2,NA,North America,North America,same,Betula papyrifera,angiosperm,S,NA BETUPA Hawkins & Dhar 2012 S,,6.62539656,3.13333334,0.01666666,94.357,-16.857
prov13,54.1,-122.35,685,3.4,NA,110.357,NA,50.78333333,-119.4,560,1998,6.2,NA,North America,North America,same,Betula papyrifera,angiosperm,S,NA BETUPA Hawkins & Dhar 2012 S,,6.76489902,3.31666667,0.01666666,94.357,-16
prov14,54.13333333,-121.7833333,760,3.1,NA,107.214,NA,50.78333333,-119.4,560,1998,6.2,NA,North America,North America,same,Betula papyrifera,angiosperm,S,NA BETUPA Hawkins & Dhar 2012 S,,6.902733149,3.35,0.01666666,94.357,-12.857
prov15,54.5,-128.5666667,70,6.5,NA,96.929,NA,50.78333333,-119.4,560,1998,6.2,NA,North America,North America,same,Betula papyrifera,angiosperm,S,NA BETUPA Hawkins & Dhar 2012 S,,4.874249088,3.71666667,0.01666666,94.357,-2.572
prov16,54.7,-128.2666667,270,5.9,NA,101.786,NA,50.78333333,-119.4,560,1998,6.2,NA,North America,North America,same,Betula papyrifera,angiosperm,S,NA BETUPA Hawkins & Dhar 2012 S,,5.243393707,3.91666667,0.01666666,94.357,-7.429
prov17,55.13333333,-127.7166667,350,5.5,NA,109.786,NA,50.78333333,-119.4,560,1998,6.2,NA,North America,North America,same,Betula papyrifera,angiosperm,S,NA BETUPA Hawkins & Dhar 2012 S,,5.533374832,4.35,0.01666666,94.357,-15.429
prov18,55.18333333,-127.7833333,480,4.1,NA,110.929,NA,50.78333333,-119.4,560,1998,6.2,NA,North America,North America,same,Betula papyrifera,angiosperm,S,NA BETUPA Hawkins & Dhar 2012 S,,5.503150195,4.4,0.01666666,94.357,-16.572
prov1,49.25,-117.1666667,840,4.9,NA,110.726,NA,53.75,-122.7166667,630,1998,4.2,NA,North America,North America,same,Betula papyrifera,angiosperm,T,NA BETUPA Hawkins & Dhar 2012 T,,4.962860542,4.5,0.03333333,115.855,5.129
prov2,49.63333333,-116.05,990,4.3,NA,111.011,NA,53.75,-122.7166667,630,1998,4.2,NA,North America,North America,same,Betula papyrifera,angiosperm,T,NA BETUPA Hawkins & Dhar 2012 T,,5.348975063,4.11666667,0.03333333,115.855,4.844
prov3,50.06666667,-117.3833333,915,5,NA,108.447,NA,53.75,-122.7166667,630,1998,4.2,NA,North America,North America,same,Betula papyrifera,angiosperm,T,NA BETUPA Hawkins & Dhar 2012 T,,5.217706992,3.68333333,0.03333333,115.855,7.408
prov4,51.36666667,-118.3,990,3.5,NA,114.715,NA,53.75,-122.7166667,630,1998,4.2,NA,North America,North America,same,Betula papyrifera,angiosperm,T,NA BETUPA Hawkins & Dhar 2012 T,,5.641148654,2.38333333,0.03333333,115.855,1.14
prov5,50.56666667,-118.8333333,850,5.1,NA,110.726,NA,53.75,-122.7166667,630,1998,4.2,NA,North America,North America,same,Betula papyrifera,angiosperm,T,NA BETUPA Hawkins & Dhar 2012 T,,5.411173069,3.18333333,0.03333333,115.855,5.129
prov6,50.76666667,-119.5333333,600,5.8,NA,106.453,NA,53.75,-122.7166667,630,1998,4.2,NA,North America,North America,same,Betula papyrifera,angiosperm,T,NA BETUPA Hawkins & Dhar 2012 T,,5.526515823,2.98333333,0.03333333,115.855,9.402
prov7,50.81666667,-119.75,1250,3.8,NA,106.168,NA,53.75,-122.7166667,630,1998,4.2,NA,North America,North America,same,Betula papyrifera,angiosperm,T,NA BETUPA Hawkins & Dhar 2012 T,,5.486133567,2.93333333,0.03333333,115.855,9.687
prov8,52.51666667,-122.4,760,4.7,NA,114.43,NA,53.75,-122.7166667,630,1998,4.2,NA,North America,North America,same,Betula papyrifera,angiosperm,T,NA BETUPA Hawkins & Dhar 2012 T,,6.189762555,1.23333333,0.03333333,115.855,1.425
prov9,52.51666667,-121.5166667,830,3.8,NA,111.866,NA,53.75,-122.7166667,630,1998,4.2,NA,North America,North America,same,Betula papyrifera,angiosperm,T,NA BETUPA Hawkins & Dhar 2012 T,,6.023658574,1.23333333,0.03333333,115.855,3.989
prov10,52.78333333,-122.2333333,760,4,NA,115.285,NA,53.75,-122.7166667,630,1998,4.2,NA,North America,North America,same,Betula papyrifera,angiosperm,T,NA BETUPA Hawkins & Dhar 2012 T,,6.242550454,0.96666667,0.03333333,115.855,0.57
prov11,53.78333333,-122.6333333,975,2.9,NA,115.855,NA,53.75,-122.7166667,630,1998,4.2,NA,North America,North America,same,Betula papyrifera,angiosperm,T,NA BETUPA Hawkins & Dhar 2012 T,,6.574093327,0.03333333,0.03333333,115.855,0
prov12,53.91666667,-122.3666667,915,2.7,NA,114.715,NA,53.75,-122.7166667,630,1998,4.2,NA,North America,North America,same,Betula papyrifera,angiosperm,T,NA BETUPA Hawkins & Dhar 2012 T,,6.62539656,0.16666667,0.03333333,115.855,1.14
prov13,54.1,-122.35,685,3.4,NA,116.994,NA,53.75,-122.7166667,630,1998,4.2,NA,North America,North America,same,Betula papyrifera,angiosperm,T,NA BETUPA Hawkins & Dhar 2012 T,,6.76489902,0.35,0.03333333,115.855,-1.139
prov14,54.13333333,-121.7833333,760,3.1,NA,116.425,NA,53.75,-122.7166667,630,1998,4.2,NA,North America,North America,same,Betula papyrifera,angiosperm,T,NA BETUPA Hawkins & Dhar 2012 T,,6.902733149,0.38333333,0.03333333,115.855,-0.57
prov15,54.5,-128.5666667,70,6.5,NA,109.872,NA,53.75,-122.7166667,630,1998,4.2,NA,North America,North America,same,Betula papyrifera,angiosperm,T,NA BETUPA Hawkins & Dhar 2012 T,,4.874249088,0.75,0.03333333,115.855,5.983
prov16,54.7,-128.2666667,270,5.9,NA,111.866,NA,53.75,-122.7166667,630,1998,4.2,NA,North America,North America,same,Betula papyrifera,angiosperm,T,NA BETUPA Hawkins & Dhar 2012 T,,5.243393707,0.95,0.03333333,115.855,3.989
prov17,55.13333333,-127.7166667,350,5.5,NA,116.709,NA,53.75,-122.7166667,630,1998,4.2,NA,North America,North America,same,Betula papyrifera,angiosperm,T,NA BETUPA Hawkins & Dhar 2012 T,,5.533374832,1.38333333,0.03333333,115.855,-0.854
prov18,55.18333333,-127.7833333,480,4.1,NA,117.849,NA,53.75,-122.7166667,630,1998,4.2,NA,North America,North America,same,Betula papyrifera,angiosperm,T,NA BETUPA Hawkins & Dhar 2012 T,,5.503150195,1.43333333,0.03333333,115.855,-1.994
prov1,49.25,-117.1666667,840,4.9,NA,74.701,NA,48.48333333,-123.4,20,1999,10.2,NA,North America,North America,same,Betula papyrifera,angiosperm,R,NA BETUPA Hawkins & Dhar 2012 R,,4.962860542,0.76666667,0.76666667,74.701,0
prov2,49.63333333,-116.05,990,4.3,NA,78.881,NA,48.48333333,-123.4,20,1999,10.2,NA,North America,North America,same,Betula papyrifera,angiosperm,R,NA BETUPA Hawkins & Dhar 2012 R,,5.348975063,1.15,0.76666667,74.701,-4.18
prov3,50.06666667,-117.3833333,915,5,NA,81.866,NA,48.48333333,-123.4,20,1999,10.2,NA,North America,North America,same,Betula papyrifera,angiosperm,R,NA BETUPA Hawkins & Dhar 2012 R,,5.217706992,1.58333334,0.76666667,74.701,-7.165
prov4,51.36666667,-118.3,990,3.5,NA,89.925,NA,48.48333333,-123.4,20,1999,10.2,NA,North America,North America,same,Betula papyrifera,angiosperm,R,NA BETUPA Hawkins & Dhar 2012 R,,5.641148654,2.88333334,0.76666667,74.701,-15.224
prov5,50.56666667,-118.8333333,850,5.1,NA,79.478,NA,48.48333333,-123.4,20,1999,10.2,NA,North America,North America,same,Betula papyrifera,angiosperm,R,NA BETUPA Hawkins & Dhar 2012 R,,5.411173069,2.08333334,0.76666667,74.701,-4.777
prov6,50.76666667,-119.5333333,600,5.8,NA,72.91,NA,48.48333333,-123.4,20,1999,10.2,NA,North America,North America,same,Betula papyrifera,angiosperm,R,NA BETUPA Hawkins & Dhar 2012 R,,5.526515823,2.28333334,0.76666667,74.701,1.791
prov7,50.81666667,-119.75,1250,3.8,NA,77.687,NA,48.48333333,-123.4,20,1999,10.2,NA,North America,North America,same,Betula papyrifera,angiosperm,R,NA BETUPA Hawkins & Dhar 2012 R,,5.486133567,2.33333334,0.76666667,74.701,-2.986
prov8,52.51666667,-122.4,760,4.7,NA,95.896,NA,48.48333333,-123.4,20,1999,10.2,NA,North America,North America,same,Betula papyrifera,angiosperm,R,NA BETUPA Hawkins & Dhar 2012 R,,6.189762555,4.03333334,0.76666667,74.701,-21.195
prov9,52.51666667,-121.5166667,830,3.8,NA,89.925,NA,48.48333333,-123.4,20,1999,10.2,NA,North America,North America,same,Betula papyrifera,angiosperm,R,NA BETUPA Hawkins & Dhar 2012 R,,6.023658574,4.03333334,0.76666667,74.701,-15.224
prov10,52.78333333,-122.2333333,760,4,NA,93.507,NA,48.48333333,-123.4,20,1999,10.2,NA,North America,North America,same,Betula papyrifera,angiosperm,R,NA BETUPA Hawkins & Dhar 2012 R,,6.242550454,4.3,0.76666667,74.701,-18.806
prov11,53.78333333,-122.6333333,975,2.9,NA,97.985,NA,48.48333333,-123.4,20,1999,10.2,NA,North America,North America,same,Betula papyrifera,angiosperm,R,NA BETUPA Hawkins & Dhar 2012 R,,6.574093327,5.3,0.76666667,74.701,-23.284
prov12,53.91666667,-122.3666667,915,2.7,NA,83.955,NA,48.48333333,-123.4,20,1999,10.2,NA,North America,North America,same,Betula papyrifera,angiosperm,R,NA BETUPA Hawkins & Dhar 2012 R,,6.62539656,5.43333334,0.76666667,74.701,-9.254
prov13,54.1,-122.35,685,3.4,NA,88.433,NA,48.48333333,-123.4,20,1999,10.2,NA,North America,North America,same,Betula papyrifera,angiosperm,R,NA BETUPA Hawkins & Dhar 2012 R,,6.76489902,5.61666667,0.76666667,74.701,-13.732
prov14,54.13333333,-121.7833333,760,3.1,NA,86.642,NA,48.48333333,-123.4,20,1999,10.2,NA,North America,North America,same,Betula papyrifera,angiosperm,R,NA BETUPA Hawkins & Dhar 2012 R,,6.902733149,5.65,0.76666667,74.701,-11.941
prov15,54.5,-128.5666667,70,6.5,NA,74.403,NA,48.48333333,-123.4,20,1999,10.2,NA,North America,North America,same,Betula papyrifera,angiosperm,R,NA BETUPA Hawkins & Dhar 2012 R,,4.874249088,6.01666667,0.76666667,74.701,0.298
prov16,54.7,-128.2666667,270,5.9,NA,75.299,NA,48.48333333,-123.4,20,1999,10.2,NA,North America,North America,same,Betula papyrifera,angiosperm,R,NA BETUPA Hawkins & Dhar 2012 R,,5.243393707,6.21666667,0.76666667,74.701,-0.598
prov17,55.13333333,-127.7166667,350,5.5,NA,88.433,NA,48.48333333,-123.4,20,1999,10.2,NA,North America,North America,same,Betula papyrifera,angiosperm,R,NA BETUPA Hawkins & Dhar 2012 R,,5.533374832,6.65,0.76666667,74.701,-13.732
prov18,55.18333333,-127.7833333,480,4.1,NA,93.209,NA,48.48333333,-123.4,20,1999,10.2,NA,North America,North America,same,Betula papyrifera,angiosperm,R,NA BETUPA Hawkins & Dhar 2012 R,,5.503150195,6.7,0.76666667,74.701,-18.508
prov1,49.25,-117.1666667,840,4.9,NA,107.836,NA,50.78333333,-119.4,560,1999,6.2,NA,North America,North America,same,Betula papyrifera,angiosperm,S,NA BETUPA Hawkins & Dhar 2012 S,,4.962860542,1.53333333,0.01666666,105.448,-2.388
prov2,49.63333333,-116.05,990,4.3,NA,109.03,NA,50.78333333,-119.4,560,1999,6.2,NA,North America,North America,same,Betula papyrifera,angiosperm,S,NA BETUPA Hawkins & Dhar 2012 S,,5.348975063,1.15,0.01666666,105.448,-3.582
prov3,50.06666667,-117.3833333,915,5,NA,106.94,NA,50.78333333,-119.4,560,1999,6.2,NA,North America,North America,same,Betula papyrifera,angiosperm,S,NA BETUPA Hawkins & Dhar 2012 S,,5.217706992,0.71666666,0.01666666,105.448,-1.492
prov4,51.36666667,-118.3,990,3.5,NA,112.313,NA,50.78333333,-119.4,560,1999,6.2,NA,North America,North America,same,Betula papyrifera,angiosperm,S,NA BETUPA Hawkins & Dhar 2012 S,,5.641148654,0.58333334,0.01666666,105.448,-6.865
prov5,50.56666667,-118.8333333,850,5.1,NA,109.03,NA,50.78333333,-119.4,560,1999,6.2,NA,North America,North America,same,Betula papyrifera,angiosperm,S,NA BETUPA Hawkins & Dhar 2012 S,,5.411173069,0.21666666,0.01666666,105.448,-3.582
prov6,50.76666667,-119.5333333,600,5.8,NA,105.448,NA,50.78333333,-119.4,560,1999,6.2,NA,North America,North America,same,Betula papyrifera,angiosperm,S,NA BETUPA Hawkins & Dhar 2012 S,,5.526515823,0.01666666,0.01666666,105.448,0
prov7,50.81666667,-119.75,1250,3.8,NA,106.94,NA,50.78333333,-119.4,560,1999,6.2,NA,North America,North America,same,Betula papyrifera,angiosperm,S,NA BETUPA Hawkins & Dhar 2012 S,,5.486133567,0.03333334,0.01666666,105.448,-1.492
prov8,52.51666667,-122.4,760,4.7,NA,112.91,NA,50.78333333,-119.4,560,1999,6.2,NA,North America,North America,same,Betula papyrifera,angiosperm,S,NA BETUPA Hawkins & Dhar 2012 S,,6.189762555,1.73333334,0.01666666,105.448,-7.462
prov9,52.51666667,-121.5166667,830,3.8,NA,111.119,NA,50.78333333,-119.4,560,1999,6.2,NA,North America,North America,same,Betula papyrifera,angiosperm,S,NA BETUPA Hawkins & Dhar 2012 S,,6.023658574,1.73333334,0.01666666,105.448,-5.671
prov10,52.78333333,-122.2333333,760,4,NA,115,NA,50.78333333,-119.4,560,1999,6.2,NA,North America,North America,same,Betula papyrifera,angiosperm,S,NA BETUPA Hawkins & Dhar 2012 S,,6.242550454,2,0.01666666,105.448,-9.552
prov11,53.78333333,-122.6333333,975,2.9,NA,115,NA,50.78333333,-119.4,560,1999,6.2,NA,North America,North America,same,Betula papyrifera,angiosperm,S,NA BETUPA Hawkins & Dhar 2012 S,,6.574093327,3,0.01666666,105.448,-9.552
prov12,53.91666667,-122.3666667,915,2.7,NA,114.104,NA,50.78333333,-119.4,560,1999,6.2,NA,North America,North America,same,Betula papyrifera,angiosperm,S,NA BETUPA Hawkins & Dhar 2012 S,,6.62539656,3.13333334,0.01666666,105.448,-8.656
prov13,54.1,-122.35,685,3.4,NA,113.806,NA,50.78333333,-119.4,560,1999,6.2,NA,North America,North America,same,Betula papyrifera,angiosperm,S,NA BETUPA Hawkins & Dhar 2012 S,,6.76489902,3.31666667,0.01666666,105.448,-8.358
prov14,54.13333333,-121.7833333,760,3.1,NA,112.91,NA,50.78333333,-119.4,560,1999,6.2,NA,North America,North America,same,Betula papyrifera,angiosperm,S,NA BETUPA Hawkins & Dhar 2012 S,,6.902733149,3.35,0.01666666,105.448,-7.462
prov15,54.5,-128.5666667,70,6.5,NA,106.94,NA,50.78333333,-119.4,560,1999,6.2,NA,North America,North America,same,Betula papyrifera,angiosperm,S,NA BETUPA Hawkins & Dhar 2012 S,,4.874249088,3.71666667,0.01666666,105.448,-1.492
prov16,54.7,-128.2666667,270,5.9,NA,109.03,NA,50.78333333,-119.4,560,1999,6.2,NA,North America,North America,same,Betula papyrifera,angiosperm,S,NA BETUPA Hawkins & Dhar 2012 S,,5.243393707,3.91666667,0.01666666,105.448,-3.582
prov17,55.13333333,-127.7166667,350,5.5,NA,114.403,NA,50.78333333,-119.4,560,1999,6.2,NA,North America,North America,same,Betula papyrifera,angiosperm,S,NA BETUPA Hawkins & Dhar 2012 S,,5.533374832,4.35,0.01666666,105.448,-8.955
prov18,55.18333333,-127.7833333,480,4.1,NA,116.791,NA,50.78333333,-119.4,560,1999,6.2,NA,North America,North America,same,Betula papyrifera,angiosperm,S,NA BETUPA Hawkins & Dhar 2012 S,,5.503150195,4.4,0.01666666,105.448,-11.343
prov1,49.25,-117.1666667,840,4.9,NA,113.209,NA,53.75,-122.7166667,630,1999,4.2,NA,North America,North America,same,Betula papyrifera,angiosperm,T,NA BETUPA Hawkins & Dhar 2012 T,,4.962860542,4.5,0.03333333,119.776,6.567
prov2,49.63333333,-116.05,990,4.3,NA,112.91,NA,53.75,-122.7166667,630,1999,4.2,NA,North America,North America,same,Betula papyrifera,angiosperm,T,NA BETUPA Hawkins & Dhar 2012 T,,5.348975063,4.11666667,0.03333333,119.776,6.866
prov3,50.06666667,-117.3833333,915,5,NA,113.507,NA,53.75,-122.7166667,630,1999,4.2,NA,North America,North America,same,Betula papyrifera,angiosperm,T,NA BETUPA Hawkins & Dhar 2012 T,,5.217706992,3.68333333,0.03333333,119.776,6.269
prov4,51.36666667,-118.3,990,3.5,NA,117.09,NA,53.75,-122.7166667,630,1999,4.2,NA,North America,North America,same,Betula papyrifera,angiosperm,T,NA BETUPA Hawkins & Dhar 2012 T,,5.641148654,2.38333333,0.03333333,119.776,2.686
prov5,50.56666667,-118.8333333,850,5.1,NA,115,NA,53.75,-122.7166667,630,1999,4.2,NA,North America,North America,same,Betula papyrifera,angiosperm,T,NA BETUPA Hawkins & Dhar 2012 T,,5.411173069,3.18333333,0.03333333,119.776,4.776
prov6,50.76666667,-119.5333333,600,5.8,NA,110.821,NA,53.75,-122.7166667,630,1999,4.2,NA,North America,North America,same,Betula papyrifera,angiosperm,T,NA BETUPA Hawkins & Dhar 2012 T,,5.526515823,2.98333333,0.03333333,119.776,8.955
prov7,50.81666667,-119.75,1250,3.8,NA,112.612,NA,53.75,-122.7166667,630,1999,4.2,NA,North America,North America,same,Betula papyrifera,angiosperm,T,NA BETUPA Hawkins & Dhar 2012 T,,5.486133567,2.93333333,0.03333333,119.776,7.164
prov8,52.51666667,-122.4,760,4.7,NA,115.597,NA,53.75,-122.7166667,630,1999,4.2,NA,North America,North America,same,Betula papyrifera,angiosperm,T,NA BETUPA Hawkins & Dhar 2012 T,,6.189762555,1.23333333,0.03333333,119.776,4.179
prov9,52.51666667,-121.5166667,830,3.8,NA,114.104,NA,53.75,-122.7166667,630,1999,4.2,NA,North America,North America,same,Betula papyrifera,angiosperm,T,NA BETUPA Hawkins & Dhar 2012 T,,6.023658574,1.23333333,0.03333333,119.776,5.672
